Timestamp,Source IP,Destination IP,Protocol,Source Port,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Label
2025-05-07 21:41:06,113.85.183.219,254.133.154.135,ICMP,41132,4549,1418,94,52,744,1077,BENIGN
2025-05-07 21:41:07,170.198.89.24,225.253.113.189,UDP,3307,13563,1734,61,13,1336,162,BENIGN
2025-05-07 21:41:08,133.70.223.127,19.9.107.118,ICMP,52278,10125,6672,6,81,221,178,BENIGN
2025-05-07 21:41:09,237.90.251.113,84.2.156.21,UDP,15882,14091,2205,1,16,595,1138,BENIGN
2025-05-07 21:41:10,11.210.43.48,187.95.9.95,TCP,43976,41198,5096,58,2,790,572,BENIGN
2025-05-07 21:41:11,34.248.167.33,77.31.151.134,UDP,58344,2173,3313,42,79,488,543,BENIGN
2025-05-07 21:41:12,16.168.12.29,177.81.182.43,UDP,20881,64539,3288,76,45,1396,245,BENIGN
2025-05-07 21:41:13,103.221.223.197,180.240.199.103,TCP,37204,26313,4529,66,93,1309,1459,BENIGN
2025-05-07 21:41:14,148.163.108.31,93.136.146.231,UDP,8713,56341,5120,34,39,352,55,DDoS
2025-05-07 21:41:15,104.251.198.75,26.4.213.148,UDP,35274,44647,4585,99,44,975,677,BENIGN
2025-05-07 21:41:16,226.242.117.254,231.7.248.200,UDP,47304,50262,7075,88,9,434,891,BENIGN
2025-05-07 21:41:17,223.242.52.1,170.128.207.198,TCP,55842,37718,1656,72,30,588,1275,BruteForce
2025-05-07 21:41:18,175.171.16.42,103.237.254.166,ICMP,3842,40879,5468,43,89,1499,969,BENIGN
2025-05-07 21:41:19,91.145.227.187,97.15.115.132,ICMP,26004,49394,1878,60,38,1267,64,BENIGN
2025-05-07 21:41:20,163.13.231.214,59.172.84.16,TCP,57065,9720,295,64,65,62,634,BruteForce
2025-05-07 21:41:21,31.111.155.122,22.26.145.239,ICMP,10945,53066,571,29,45,645,562,BENIGN
2025-05-07 21:41:22,144.127.185.248,57.92.171.5,UDP,62228,54746,6109,27,61,118,1013,DDoS
2025-05-07 21:41:23,253.198.28.117,107.17.50.72,TCP,3530,27979,3825,35,72,1189,1164,BENIGN
2025-05-07 21:41:24,222.85.107.145,110.166.105.177,UDP,5225,17146,5207,11,29,580,1189,BENIGN
2025-05-07 21:41:25,111.142.100.64,189.0.29.223,UDP,52867,8672,5880,11,99,1169,1044,DoS
2025-05-07 21:41:26,168.67.136.220,134.164.125.237,TCP,15596,1605,1800,74,84,1415,1125,BENIGN
2025-05-07 21:41:27,198.11.206.172,187.173.0.55,ICMP,46951,54331,3544,71,72,884,1024,DDoS
2025-05-07 21:41:28,189.104.24.157,136.188.11.33,TCP,29038,59841,861,61,57,1169,1057,BENIGN
2025-05-07 21:41:29,190.164.193.84,197.200.218.251,UDP,56068,15626,4621,59,15,868,1284,BruteForce
2025-05-07 21:41:30,82.178.254.51,245.117.83.237,UDP,55538,62757,3089,20,97,1451,441,BENIGN
2025-05-07 21:41:31,5.65.89.86,3.136.74.90,ICMP,46444,48734,7589,19,96,746,1163,BruteForce
2025-05-07 21:41:32,19.86.38.97,127.126.158.144,TCP,46999,49885,851,25,79,1275,453,BENIGN
2025-05-07 21:41:33,130.7.18.239,124.60.104.200,ICMP,31796,55133,4780,48,64,75,96,BENIGN
2025-05-07 21:41:34,7.174.112.88,203.224.191.15,TCP,49206,52111,9939,26,63,701,61,BENIGN
2025-05-07 21:41:35,22.161.165.176,226.88.81.218,ICMP,48390,5480,9368,61,84,1468,129,BENIGN
2025-05-07 21:41:36,228.59.240.95,106.179.134.200,UDP,32309,41379,3255,100,55,412,427,BENIGN
2025-05-07 21:41:37,165.197.252.87,138.232.28.136,TCP,51318,59103,5321,91,37,365,1377,BENIGN
2025-05-07 21:41:38,215.27.216.231,219.23.227.43,UDP,16836,57217,9913,30,21,409,1131,BENIGN
2025-05-07 21:41:39,33.191.45.82,48.7.16.175,ICMP,29130,12590,6836,63,70,1138,152,BENIGN
2025-05-07 21:41:40,112.206.206.5,67.5.239.163,TCP,3225,61769,6263,23,43,620,175,DoS
2025-05-07 21:41:41,194.144.236.36,145.20.133.184,TCP,16096,50662,2898,55,2,1213,617,BENIGN
2025-05-07 21:41:42,220.193.138.140,36.40.60.241,UDP,10394,11888,7242,23,50,886,895,BENIGN
2025-05-07 21:41:43,244.77.113.147,88.131.180.97,ICMP,42796,58587,9472,96,59,1349,879,BENIGN
2025-05-07 21:41:44,131.213.131.71,8.140.127.36,ICMP,58997,23089,9676,66,90,527,803,DDoS
2025-05-07 21:41:45,184.210.107.233,96.168.114.49,TCP,61155,23655,6385,81,27,734,1282,PortScan
2025-05-07 21:41:46,140.192.42.110,246.51.80.214,ICMP,19674,46129,2615,22,32,307,715,BENIGN
2025-05-07 21:41:47,20.110.124.97,147.109.62.231,UDP,39125,27281,7402,76,33,1432,1002,BENIGN
2025-05-07 21:41:48,240.65.150.44,182.246.62.92,UDP,38079,44189,8816,82,22,402,1220,BENIGN
2025-05-07 21:41:49,172.9.220.106,86.55.162.179,ICMP,45976,43218,9440,1,94,873,522,BENIGN
2025-05-07 21:41:50,143.238.102.100,135.1.235.196,UDP,28366,10016,2910,17,75,997,390,BENIGN
2025-05-07 21:41:51,36.58.157.153,149.122.157.220,TCP,26472,43540,9671,96,69,735,645,BENIGN
2025-05-07 21:41:52,124.154.173.201,132.175.18.32,TCP,25714,53573,6757,29,40,1482,1225,BENIGN
2025-05-07 21:41:53,182.20.239.16,49.229.94.24,ICMP,46518,9267,8588,30,71,1156,838,BENIGN
2025-05-07 21:41:54,129.23.246.71,130.50.44.202,ICMP,18503,397,9223,48,17,1066,918,BENIGN
2025-05-07 21:41:55,132.198.210.25,163.2.216.34,ICMP,57379,27376,7671,88,18,192,1081,BENIGN
2025-05-07 21:41:56,238.37.204.242,253.8.91.226,UDP,36222,34769,3415,12,42,1049,265,BENIGN
2025-05-07 21:41:57,27.155.251.114,89.145.6.237,UDP,43257,27551,7211,36,63,555,857,BENIGN
2025-05-07 21:41:58,161.157.45.183,52.221.214.46,UDP,55542,41949,3628,97,58,663,255,BENIGN
2025-05-07 21:41:59,149.249.95.75,98.95.124.239,ICMP,30341,64630,9741,43,33,667,82,BruteForce
2025-05-07 21:42:00,162.91.197.203,36.73.86.203,UDP,45194,24747,8008,10,19,273,414,BENIGN
2025-05-07 21:42:01,7.193.66.55,226.196.87.68,UDP,3815,64910,5381,48,51,707,239,BENIGN
2025-05-07 21:42:02,44.39.147.66,172.156.241.249,TCP,33385,5993,8707,21,61,1477,973,BENIGN
2025-05-07 21:42:03,98.182.68.186,24.214.192.134,ICMP,22935,33069,1787,47,100,1409,1338,DDoS
2025-05-07 21:42:04,38.138.6.8,85.171.242.124,UDP,52371,42632,4789,18,28,137,386,BENIGN
2025-05-07 21:42:05,37.23.240.88,148.248.81.238,TCP,63474,56378,6229,33,57,163,491,PortScan
2025-05-07 21:42:06,11.56.66.91,84.93.245.26,UDP,57544,3134,6869,59,88,225,879,DoS
2025-05-07 21:42:07,76.129.106.66,5.108.212.44,TCP,34114,51618,8402,71,4,92,1096,BENIGN
2025-05-07 21:42:08,173.134.6.194,243.153.128.24,TCP,15721,25125,760,22,35,1481,456,BENIGN
2025-05-07 21:42:09,147.224.116.97,183.187.222.131,UDP,7931,55303,7165,15,98,1438,820,BENIGN
2025-05-07 21:42:10,27.34.73.243,212.173.232.124,UDP,28214,52443,7523,34,45,273,309,PortScan
2025-05-07 21:42:11,163.94.175.189,42.247.136.209,TCP,58835,23836,3361,34,44,642,1013,BENIGN
2025-05-07 21:42:12,136.1.88.29,204.207.250.9,TCP,52789,33741,15,79,53,729,126,DDoS
2025-05-07 21:42:13,195.177.60.220,157.92.144.226,UDP,18007,23657,5826,63,81,653,936,BENIGN
2025-05-07 21:42:14,136.180.151.202,248.235.14.239,TCP,30444,32327,3435,59,74,432,861,BENIGN
2025-05-07 21:42:15,87.71.150.114,16.103.69.207,ICMP,52625,11596,1320,26,50,417,1407,BENIGN
2025-05-07 21:42:16,97.131.104.44,246.230.105.244,UDP,37029,11913,7622,51,26,932,415,DoS
2025-05-07 21:42:17,16.170.28.88,124.110.185.40,ICMP,30263,30038,8145,33,82,892,1044,BENIGN
2025-05-07 21:42:18,14.15.154.92,22.23.237.140,TCP,13473,11026,902,17,13,185,1115,BENIGN
2025-05-07 21:42:19,255.182.125.40,27.237.157.186,ICMP,27241,17872,3644,23,84,661,817,BENIGN
2025-05-07 21:42:20,79.18.58.252,80.149.4.70,UDP,47619,23723,4364,100,13,1381,1441,BENIGN
2025-05-07 21:42:21,152.222.17.247,107.47.224.42,UDP,62977,671,9625,97,19,156,734,BENIGN
2025-05-07 21:42:22,128.197.6.129,115.184.249.109,UDP,25484,17581,7529,34,89,920,1283,BENIGN
2025-05-07 21:42:23,23.76.228.117,143.227.201.207,TCP,47276,23734,6819,45,4,294,658,BENIGN
2025-05-07 21:42:24,195.21.53.179,96.54.173.169,ICMP,18382,46092,7224,68,82,1296,924,BENIGN
2025-05-07 21:42:25,47.188.4.52,51.248.13.229,ICMP,4910,50994,9785,52,6,1486,402,DDoS
2025-05-07 21:42:26,80.48.169.64,161.191.205.114,UDP,7553,19233,3758,36,25,1000,368,BENIGN
2025-05-07 21:42:27,197.146.114.151,68.53.100.119,UDP,34493,62288,5969,48,42,686,1480,BENIGN
2025-05-07 21:42:28,192.47.47.44,100.141.74.219,UDP,32519,23677,8987,89,13,215,845,BENIGN
2025-05-07 21:42:29,153.221.167.149,221.184.247.193,TCP,16987,31673,4239,6,6,781,780,BENIGN
2025-05-07 21:42:30,143.202.186.59,24.37.109.240,UDP,59497,16541,9508,19,80,1152,944,PortScan
2025-05-07 21:42:31,44.164.235.135,229.85.22.58,UDP,3047,23089,7792,85,38,927,262,BENIGN
2025-05-07 21:42:32,247.166.149.15,138.162.236.37,TCP,13936,10345,7435,69,88,606,340,BENIGN
2025-05-07 21:42:33,152.31.193.73,132.250.179.64,UDP,53347,51778,9656,2,51,807,653,BENIGN
2025-05-07 21:42:34,253.75.46.178,194.50.126.98,TCP,3785,32587,8966,8,67,517,342,PortScan
2025-05-07 21:42:35,15.41.172.105,121.48.149.151,UDP,3741,42732,7505,40,66,959,1211,BENIGN
2025-05-07 21:42:36,230.60.50.175,109.51.135.249,ICMP,24104,17708,3053,99,34,1022,381,BENIGN
2025-05-07 21:42:37,35.153.97.114,150.46.74.2,TCP,52299,64146,3804,75,24,518,88,BENIGN
2025-05-07 21:42:38,99.224.255.151,103.100.197.112,TCP,3507,26644,5677,48,50,880,1084,BENIGN
2025-05-07 21:42:39,56.234.69.40,202.46.206.195,ICMP,27809,55333,62,67,68,889,52,BENIGN
2025-05-07 21:42:40,199.95.133.148,228.198.199.102,ICMP,17977,8810,9129,92,69,548,1302,BENIGN
2025-05-07 21:42:41,65.210.255.103,141.114.157.111,ICMP,50787,17875,8763,90,88,681,1042,BENIGN
2025-05-07 21:42:42,186.7.17.238,26.109.217.40,ICMP,21421,13916,299,74,86,862,1446,BENIGN
2025-05-07 21:42:43,123.167.85.42,173.60.231.207,ICMP,29897,60220,1684,83,38,971,506,BENIGN
2025-05-07 21:42:44,190.168.160.179,37.48.24.148,TCP,62757,43664,5587,92,86,188,566,BENIGN
2025-05-07 21:42:45,18.216.107.111,57.216.2.27,TCP,16808,18011,7169,70,38,585,689,BENIGN
2025-05-07 21:42:46,70.77.107.104,45.110.153.184,UDP,15622,14772,1638,31,99,718,760,BENIGN
2025-05-07 21:42:47,186.51.12.31,83.150.16.85,UDP,474,50520,1108,9,95,1397,1005,BruteForce
2025-05-07 21:42:48,79.136.30.82,112.50.173.230,TCP,3154,18430,5000,92,64,937,550,BENIGN
2025-05-07 21:42:49,64.11.78.39,245.69.126.181,TCP,23727,168,7520,14,94,817,1065,BENIGN
2025-05-07 21:42:50,120.164.67.211,40.1.113.116,ICMP,44254,8220,4789,91,73,376,200,BENIGN
2025-05-07 21:42:51,252.146.241.218,170.90.195.91,ICMP,26606,3870,6473,6,71,972,1161,BENIGN
2025-05-07 21:42:52,176.35.57.185,76.177.33.175,ICMP,54797,45297,8383,91,59,1344,496,BENIGN
2025-05-07 21:42:53,55.198.41.225,110.244.123.177,TCP,38625,25270,5919,99,50,1428,821,BENIGN
2025-05-07 21:42:54,88.242.128.5,105.4.0.157,UDP,42054,47694,3362,89,82,1283,497,BENIGN
2025-05-07 21:42:55,45.241.58.14,247.230.94.108,TCP,51098,39805,5130,50,23,383,1026,BENIGN
2025-05-07 21:42:56,72.68.145.47,161.246.206.90,UDP,51911,52753,6346,61,50,68,360,BruteForce
2025-05-07 21:42:57,38.12.36.215,84.231.79.42,UDP,39306,49732,9881,18,40,1149,1278,BENIGN
2025-05-07 21:42:58,36.133.18.160,94.17.5.128,UDP,28366,7887,830,32,30,985,932,PortScan
2025-05-07 21:42:59,12.217.197.51,130.111.133.113,ICMP,63807,52141,8284,59,88,1174,1012,BENIGN
2025-05-07 21:43:00,112.21.15.176,254.190.146.166,TCP,54338,26558,3913,37,100,660,1423,PortScan
2025-05-07 21:43:01,153.239.197.56,136.116.120.32,TCP,16566,39994,5619,10,37,423,577,BENIGN
2025-05-07 21:43:02,128.186.81.85,50.148.97.104,UDP,14591,22033,7691,4,2,906,238,BENIGN
2025-05-07 21:43:03,191.226.81.123,49.250.108.166,ICMP,32705,38916,6424,44,6,893,1351,BENIGN
2025-05-07 21:43:04,92.83.241.205,59.170.169.120,ICMP,59935,22365,1945,1,100,866,772,BENIGN
2025-05-07 21:43:05,155.124.101.72,7.3.170.11,TCP,52673,36103,9436,93,29,1468,223,BENIGN
2025-05-07 21:43:06,116.108.163.107,192.103.199.168,ICMP,9050,49747,2119,13,80,1299,1232,DDoS
2025-05-07 21:43:07,246.64.164.87,47.2.29.238,ICMP,40255,58968,4849,47,88,1319,735,PortScan
2025-05-07 21:43:08,211.225.6.132,178.69.138.39,TCP,17424,52591,2891,61,53,246,114,BENIGN
2025-05-07 21:43:09,183.134.240.167,7.123.98.197,TCP,54871,24699,8577,12,14,1500,424,BENIGN
2025-05-07 21:43:10,136.7.154.4,145.87.116.32,ICMP,10759,8569,3430,23,25,1442,1080,BENIGN
2025-05-07 21:43:11,211.127.68.171,74.54.44.195,TCP,34316,23527,4234,3,58,527,784,BENIGN
2025-05-07 21:43:12,111.174.234.50,109.113.201.109,UDP,54766,18441,3281,91,74,716,1099,BENIGN
2025-05-07 21:43:13,32.250.116.209,137.70.136.130,ICMP,10122,11687,3811,3,63,1379,1365,BENIGN
2025-05-07 21:43:14,76.50.123.35,113.173.200.123,UDP,14498,60055,2761,47,32,1141,1012,BENIGN
2025-05-07 21:43:15,141.97.182.22,240.2.170.24,UDP,28050,6067,5685,33,21,47,624,BENIGN
2025-05-07 21:43:16,7.44.66.230,171.67.94.202,ICMP,46618,63727,2354,70,77,752,1179,BENIGN
2025-05-07 21:43:17,189.127.164.80,143.249.214.89,TCP,28591,43551,4728,14,37,52,1439,BENIGN
2025-05-07 21:43:18,186.90.21.229,63.70.168.2,TCP,7736,11578,8534,25,37,1237,396,BENIGN
2025-05-07 21:43:19,48.233.138.19,70.64.209.55,TCP,39847,49803,3340,25,22,1211,734,DDoS
2025-05-07 21:43:20,122.15.247.73,88.189.53.59,TCP,27087,20720,485,53,99,1308,1038,BENIGN
2025-05-07 21:43:21,108.175.39.96,199.201.62.138,TCP,52879,59558,9721,92,5,1402,1158,BENIGN
2025-05-07 21:43:22,75.140.164.129,134.102.23.47,UDP,7698,36555,7487,68,66,572,1323,BENIGN
2025-05-07 21:43:23,72.121.164.224,226.12.75.207,TCP,52614,19993,6525,62,56,337,1354,BENIGN
2025-05-07 21:43:24,89.230.207.229,53.235.123.137,TCP,11697,6414,8523,13,24,635,943,DDoS
2025-05-07 21:43:25,127.100.215.80,46.195.196.255,UDP,42749,55802,9589,42,41,801,1376,BENIGN
2025-05-07 21:43:26,202.25.165.212,230.70.218.63,UDP,61522,21624,3735,68,8,1170,367,BENIGN
2025-05-07 21:43:27,34.240.86.128,207.180.149.8,ICMP,24531,18629,7304,45,59,1007,872,DoS
2025-05-07 21:43:28,30.116.219.135,141.122.3.240,UDP,20760,5810,9264,15,71,478,246,DDoS
2025-05-07 21:43:29,143.106.66.223,14.102.202.190,UDP,31785,61358,2181,11,82,608,613,BENIGN
2025-05-07 21:43:30,74.186.92.188,182.94.145.104,UDP,43110,39844,6768,26,95,277,149,BENIGN
2025-05-07 21:43:31,183.186.110.74,44.99.9.162,UDP,52332,14274,3642,86,32,1097,871,BENIGN
2025-05-07 21:43:32,239.217.252.223,50.116.200.65,ICMP,64514,64438,1416,20,99,638,1342,BENIGN
2025-05-07 21:43:33,170.120.51.34,123.162.128.30,UDP,22729,11744,1393,99,53,639,227,BENIGN
2025-05-07 21:43:34,43.157.199.27,62.53.53.233,ICMP,60817,4102,9870,99,32,1484,855,BENIGN
2025-05-07 21:43:35,52.72.251.167,217.208.128.29,TCP,53125,42389,4866,53,19,792,1153,BENIGN
2025-05-07 21:43:36,219.154.16.149,253.8.192.109,ICMP,20176,4839,995,100,13,1477,803,BENIGN
2025-05-07 21:43:37,252.60.146.232,26.230.83.240,UDP,37516,25028,6613,39,21,305,915,BENIGN
2025-05-07 21:43:38,226.26.224.25,159.85.161.121,ICMP,37297,56328,63,77,55,751,576,BENIGN
2025-05-07 21:43:39,100.204.84.142,53.98.166.167,ICMP,24351,60090,641,8,56,302,939,BENIGN
2025-05-07 21:43:40,158.115.148.236,161.120.207.83,TCP,6607,1000,9646,19,5,895,1433,BENIGN
2025-05-07 21:43:41,24.185.214.146,254.18.53.103,ICMP,51629,1783,9905,41,12,220,978,BENIGN
2025-05-07 21:43:42,86.159.183.141,223.133.21.151,TCP,51222,34513,7379,11,83,171,355,DDoS
2025-05-07 21:43:43,172.102.201.180,110.78.117.101,UDP,3793,21101,9367,27,41,719,1031,BENIGN
2025-05-07 21:43:44,34.78.148.242,143.113.104.2,TCP,25029,53092,5079,42,7,332,457,DoS
2025-05-07 21:43:45,153.100.7.106,164.147.38.140,UDP,27,29742,9223,31,89,999,520,BENIGN
2025-05-07 21:43:46,136.185.253.79,154.123.172.226,TCP,20348,46320,1731,73,34,1158,889,BENIGN
2025-05-07 21:43:47,121.157.182.131,165.24.61.149,UDP,40844,41123,1178,24,55,143,238,BENIGN
2025-05-07 21:43:48,112.107.139.84,111.195.229.250,ICMP,21630,4700,3216,85,35,1348,320,DoS
2025-05-07 21:43:49,226.162.249.247,63.186.156.34,UDP,58045,49741,3857,12,51,1269,907,BENIGN
2025-05-07 21:43:50,238.16.201.47,95.13.151.177,ICMP,38462,24976,4245,96,49,456,88,BENIGN
2025-05-07 21:43:51,24.92.118.164,252.255.154.2,UDP,31947,27911,4271,35,58,783,71,DoS
2025-05-07 21:43:52,151.250.93.252,72.122.72.85,ICMP,60872,32591,6236,13,36,56,594,BENIGN
2025-05-07 21:43:53,160.134.119.41,109.254.229.3,TCP,29896,763,5856,80,88,326,894,BENIGN
2025-05-07 21:43:54,199.46.176.137,193.193.40.193,UDP,12428,56593,8857,51,64,1284,1302,BENIGN
2025-05-07 21:43:55,62.233.64.225,50.212.44.43,ICMP,44385,43561,8569,53,59,1372,875,BENIGN
2025-05-07 21:43:56,77.14.98.205,249.110.79.36,UDP,14136,4369,9465,62,38,1032,351,BENIGN
2025-05-07 21:43:57,167.202.222.148,138.30.139.224,TCP,12449,42176,4689,29,84,886,841,BENIGN
2025-05-07 21:43:58,56.19.245.145,35.104.32.34,ICMP,63620,27903,6225,48,29,647,1425,BENIGN
2025-05-07 21:43:59,63.35.125.205,230.230.145.35,ICMP,12218,3463,3421,20,7,235,631,BENIGN
2025-05-07 21:44:00,66.203.58.232,47.227.109.93,TCP,23190,33745,1236,41,33,797,223,BENIGN
2025-05-07 21:44:01,40.247.202.125,151.28.9.72,UDP,54631,34606,9780,12,11,1018,348,BENIGN
2025-05-07 21:44:02,73.58.41.238,162.74.146.236,ICMP,59543,43259,1197,11,81,1132,289,BENIGN
2025-05-07 21:44:03,137.164.243.230,189.137.5.23,ICMP,57114,57090,3276,1,9,1330,1301,BENIGN
2025-05-07 21:44:04,105.136.253.111,200.150.107.159,TCP,11837,44780,3075,30,90,611,72,DDoS
2025-05-07 21:44:05,214.97.95.158,203.168.5.9,UDP,30223,28731,7660,89,83,1252,1429,BENIGN
2025-05-07 21:44:06,150.66.149.182,174.195.166.154,ICMP,60188,5858,5455,26,31,1137,577,BENIGN
2025-05-07 21:44:07,13.152.207.83,3.204.46.240,TCP,24092,20515,4966,91,73,293,314,BENIGN
2025-05-07 21:44:08,224.34.77.212,144.239.187.33,ICMP,13352,55568,6813,1,63,528,1163,BENIGN
2025-05-07 21:44:09,78.62.54.204,99.60.212.30,ICMP,37807,57685,1626,3,70,74,1019,BENIGN
2025-05-07 21:44:10,147.250.4.99,33.255.237.232,TCP,58794,38192,8254,33,52,181,326,DoS
2025-05-07 21:44:11,48.8.201.129,116.130.145.25,ICMP,350,24691,553,22,65,269,1058,BENIGN
2025-05-07 21:44:12,112.217.120.88,80.17.2.91,UDP,13059,49541,4840,86,49,812,500,BENIGN
2025-05-07 21:44:13,3.240.50.230,165.133.56.199,TCP,38520,28319,3289,13,82,600,154,BENIGN
2025-05-07 21:44:14,193.235.181.177,193.55.149.222,ICMP,21846,41235,3847,38,12,966,1466,BENIGN
2025-05-07 21:44:15,211.73.203.74,91.166.27.9,ICMP,8847,55792,1421,49,10,206,1439,BENIGN
2025-05-07 21:44:16,27.75.215.150,60.240.160.231,ICMP,56547,50518,3509,1,25,204,148,DoS
2025-05-07 21:44:17,3.237.197.35,148.22.144.196,ICMP,2628,20588,7591,79,62,153,679,BENIGN
2025-05-07 21:44:18,20.225.59.217,159.136.182.212,ICMP,25915,35619,2010,66,93,278,892,BENIGN
2025-05-07 21:44:19,35.105.129.244,71.85.143.172,TCP,16469,50935,7443,23,61,252,323,DDoS
2025-05-07 21:44:20,152.39.67.177,160.186.54.199,TCP,61256,22894,6385,91,83,1486,959,BENIGN
2025-05-07 21:44:21,121.99.75.5,193.100.229.193,ICMP,18366,62979,9833,8,88,1062,858,BENIGN
2025-05-07 21:44:22,32.225.182.228,80.191.58.220,UDP,27396,21154,9935,86,24,697,839,DoS
2025-05-07 21:44:23,51.0.37.187,199.88.124.91,UDP,56093,46889,2838,61,7,499,487,DDoS
2025-05-07 21:44:24,47.98.144.91,69.21.71.50,TCP,57492,59784,1762,84,72,151,1088,BruteForce
2025-05-07 21:44:25,166.249.73.58,35.230.165.13,UDP,12953,14585,456,64,83,218,1184,BENIGN
2025-05-07 21:44:26,144.1.218.228,115.243.54.26,UDP,58196,61634,3358,14,73,126,823,BENIGN
2025-05-07 21:44:27,133.245.73.83,40.37.232.128,TCP,36305,2951,7128,54,24,90,1364,BENIGN
2025-05-07 21:44:28,240.0.183.194,210.70.208.207,ICMP,31646,1102,3387,81,13,455,744,BENIGN
2025-05-07 21:44:29,229.57.162.160,46.214.142.226,ICMP,25292,20444,5473,85,55,98,523,PortScan
2025-05-07 21:44:30,67.223.155.192,192.238.145.31,TCP,24113,34511,9151,83,3,543,488,BENIGN
2025-05-07 21:44:31,110.61.193.245,238.168.88.56,ICMP,17277,48704,5239,98,98,246,768,BENIGN
2025-05-07 21:44:32,3.49.157.97,236.249.241.71,TCP,29276,65520,6271,58,81,873,494,BENIGN
2025-05-07 21:44:33,63.79.224.244,134.143.118.34,ICMP,19520,54027,1595,80,39,636,167,BENIGN
2025-05-07 21:44:34,243.178.86.83,1.113.33.59,UDP,5811,10561,3111,78,59,742,1256,BENIGN
2025-05-07 21:44:35,156.105.231.193,247.89.78.242,UDP,34601,21258,1355,97,34,494,969,BENIGN
2025-05-07 21:44:36,4.121.136.211,42.8.67.111,TCP,51171,4370,3248,42,97,643,879,BENIGN
2025-05-07 21:44:37,143.54.146.118,10.163.80.61,TCP,7301,30766,2042,41,46,551,116,BENIGN
2025-05-07 21:44:38,238.246.240.7,246.17.192.66,ICMP,1573,50826,4420,47,48,1014,126,BruteForce
2025-05-07 21:44:39,80.255.227.57,227.176.110.105,TCP,21991,52512,8308,8,8,83,837,DDoS
2025-05-07 21:44:40,59.88.125.241,70.204.26.163,ICMP,52578,38527,446,80,92,138,571,BENIGN
2025-05-07 21:44:41,119.218.70.158,226.177.183.32,UDP,34379,42473,709,85,45,1365,1457,BENIGN
2025-05-07 21:44:42,242.205.112.205,22.219.100.121,TCP,32736,23368,9871,35,70,125,987,BENIGN
2025-05-07 21:44:43,5.16.176.51,221.150.91.105,ICMP,39249,28158,2784,82,50,600,369,BENIGN
2025-05-07 21:44:44,118.164.170.163,208.119.207.70,UDP,16574,44058,4874,73,98,1168,1311,BENIGN
2025-05-07 21:44:45,232.56.127.52,25.180.236.35,UDP,7225,62928,1879,33,2,815,1039,BENIGN
2025-05-07 21:44:46,238.254.199.220,98.140.81.13,ICMP,15451,37461,2212,20,61,679,1002,BENIGN
2025-05-07 21:44:47,37.243.243.195,116.251.206.174,TCP,40000,10155,5038,62,16,1060,651,BENIGN
2025-05-07 21:44:48,188.5.170.182,95.23.208.19,UDP,9371,59651,7157,70,62,946,952,DDoS
2025-05-07 21:44:49,118.99.100.99,90.85.125.84,TCP,17416,23931,2851,93,60,661,828,BENIGN
2025-05-07 21:44:50,253.172.210.222,66.3.229.165,ICMP,19766,55932,7060,22,91,939,212,BENIGN
2025-05-07 21:44:51,134.131.209.221,111.57.230.203,TCP,5143,27041,4574,77,78,1129,1239,BENIGN
2025-05-07 21:44:52,2.167.6.104,160.153.65.78,ICMP,62683,18600,3598,20,94,216,457,BENIGN
2025-05-07 21:44:53,27.237.143.209,89.229.217.19,TCP,21996,51945,8623,65,6,390,939,BENIGN
2025-05-07 21:44:54,34.81.66.250,152.206.203.39,TCP,44572,31200,9242,5,4,1139,655,BENIGN
2025-05-07 21:44:55,83.245.253.181,103.225.178.22,UDP,48403,10735,271,14,86,397,1309,BruteForce
2025-05-07 21:44:56,41.114.8.236,139.190.79.81,TCP,41949,19247,5268,70,86,1353,998,BENIGN
2025-05-07 21:44:57,221.238.139.194,64.121.201.146,UDP,29150,11772,8739,11,52,445,210,BENIGN
2025-05-07 21:44:58,124.246.159.145,217.57.171.253,ICMP,32272,11786,7599,72,68,1173,202,PortScan
2025-05-07 21:44:59,225.62.206.77,207.205.15.101,ICMP,28629,57813,5904,41,25,506,1222,BENIGN
2025-05-07 21:45:00,175.109.181.14,194.229.159.143,TCP,189,63883,4384,17,60,353,1043,PortScan
2025-05-07 21:45:01,35.5.135.191,68.71.62.77,UDP,12971,35891,1815,23,98,161,257,PortScan
2025-05-07 21:45:02,32.198.25.107,141.247.223.127,UDP,59549,43969,7874,2,48,639,979,BruteForce
2025-05-07 21:45:03,123.83.201.60,124.175.171.173,UDP,31929,54476,3307,98,13,555,1196,BruteForce
2025-05-07 21:45:04,238.39.252.86,152.150.177.21,TCP,38733,49837,6044,95,42,1157,77,BENIGN
2025-05-07 21:45:05,230.92.23.52,210.183.192.192,ICMP,7434,63158,6842,97,77,1270,49,DDoS
2025-05-07 21:45:06,57.23.162.3,213.223.143.250,TCP,27762,15277,2467,89,89,1303,941,BENIGN
2025-05-07 21:45:07,99.101.70.239,194.255.36.223,ICMP,45355,40622,7656,6,46,341,1305,BENIGN
2025-05-07 21:45:08,19.145.114.144,43.189.206.193,TCP,62134,56505,8779,95,46,730,161,BENIGN
2025-05-07 21:45:09,41.249.31.61,176.170.32.81,UDP,55997,48693,9095,36,42,517,597,BENIGN
2025-05-07 21:45:10,41.207.74.21,236.84.21.112,UDP,27715,45498,9270,18,14,216,1267,BENIGN
