src_ip,dst_ip,protocol,packet_size,label,is_anomaly
63.79.229.219,233.181.179.249,1,43,BENIGN,0
179.233.52.180,30.174.1.44,17,650,DoS,1
166.182.66.79,84.151.233.228,1,1099,DoS,1
69.200.41.163,44.170.105.158,6,620,DDoS,1
232.135.175.35,46.129.0.100,1,698,BENIGN,0
68.17.210.240,172.122.226.117,1,920,BENIGN,0
102.68.153.242,188.134.32.170,17,650,BENIGN,0
122.243.106.133,227.73.123.195,6,132,BENIGN,0
157.212.227.253,147.163.24.162,17,297,BENIGN,0
33.54.211.202,41.211.132.221,1,623,DoS,1
199.176.142.64,188.198.50.106,6,504,BENIGN,0
46.129.25.183,97.75.1.55,17,210,BENIGN,0
224.202.173.201,62.218.175.242,17,1120,BENIGN,0
112.155.98.167,172.157.167.71,17,552,BENIGN,0
210.26.69.198,71.118.178.22,1,547,BENIGN,0
252.201.69.255,135.21.196.132,6,854,BENIGN,0
61.146.255.5,72.3.56.197,17,776,BENIGN,0
103.123.189.237,181.122.222.60,17,1403,BENIGN,0
161.190.207.5,90.217.61.14,6,1114,BENIGN,0
154.205.187.105,197.58.198.153,17,368,BENIGN,0
223.16.243.129,150.255.177.103,17,1150,BENIGN,0
224.187.93.135,150.140.206.108,6,524,BENIGN,0
52.181.255.138,49.218.26.75,1,821,BruteForce,1
83.168.244.97,245.29.40.53,17,362,BruteForce,1
117.122.29.90,218.156.37.113,6,138,BENIGN,0
109.10.144.28,213.53.240.19,6,293,BENIGN,0
202.55.186.31,168.18.129.248,17,604,DDoS,1
93.224.180.22,48.14.83.87,6,856,BENIGN,0
241.86.246.114,106.147.29.143,1,1274,BENIGN,0
132.223.124.38,77.108.120.34,17,1440,BENIGN,0
252.189.61.12,137.92.145.173,17,1431,BENIGN,0
77.188.87.160,92.65.67.175,17,154,BruteForce,1
84.239.83.214,141.181.95.248,1,1402,BENIGN,0
113.69.221.98,74.217.205.109,17,204,BENIGN,0
115.254.153.97,191.41.18.127,6,153,BruteForce,1
41.76.40.101,150.58.56.255,17,205,BENIGN,0
8.185.18.251,24.185.180.15,6,325,BENIGN,0
152.49.19.206,162.135.18.205,17,1120,BENIGN,0
176.184.42.226,182.102.16.132,6,1281,BENIGN,0
61.240.67.208,251.215.59.2,1,592,BENIGN,0
128.151.60.155,33.150.162.143,17,1314,BENIGN,0
138.42.147.58,205.152.111.143,6,882,BruteForce,1
24.102.223.158,40.83.59.86,1,198,BENIGN,0
121.109.245.84,44.102.230.4,17,723,BENIGN,0
87.221.91.45,239.240.142.202,1,924,PortScan,1
118.209.76.69,223.205.254.60,6,243,BENIGN,0
211.98.244.116,168.239.180.34,1,1092,BENIGN,0
182.141.208.255,41.61.13.90,6,978,BENIGN,0
249.116.66.192,35.227.252.97,1,114,BENIGN,0
196.7.54.38,167.236.36.155,6,705,BENIGN,0
138.192.1.163,176.221.186.183,17,1317,BENIGN,0
37.99.15.22,43.230.33.92,1,278,BENIGN,0
194.47.108.205,40.162.10.150,1,1053,BENIGN,0
119.3.205.68,248.244.120.249,1,1479,BENIGN,0
34.236.202.219,30.205.173.242,17,670,BENIGN,0
112.206.206.5,67.5.239.163,6,620,DoS,1
157.193.58.73,149.160.165.20,17,287,DDoS,1
121.96.89.68,230.83.30.70,1,725,BENIGN,0
154.209.109.179,116.184.221.73,17,739,BENIGN,0
76.20.81.64,117.80.45.160,17,864,BENIGN,0
6.219.158.4,206.240.197.118,6,865,BENIGN,0
3.67.161.220,1.60.53.98,1,830,PortScan,1
25.203.191.64,205.63.138.47,6,1180,DoS,1
196.14.191.34,53.47.162.94,1,417,BENIGN,0
82.196.244.162,45.252.93.129,6,1177,BENIGN,0
228.163.45.71,40.14.186.175,17,1414,BENIGN,0
186.166.146.200,86.161.109.19,17,286,BENIGN,0
122.40.113.163,187.69.192.127,6,1443,BENIGN,0
232.211.25.90,192.238.190.99,17,410,BENIGN,0
241.84.27.63,161.98.208.157,1,520,DoS,1
90.215.224.219,30.232.70.88,6,1073,BENIGN,0
41.232.112.39,113.91.9.34,17,1041,BENIGN,0
129.234.36.82,13.147.16.49,17,351,BENIGN,0
119.224.26.127,237.174.95.15,17,247,BENIGN,0
173.134.6.194,243.153.128.24,6,1481,BENIGN,0
190.201.189.138,191.57.83.253,17,48,BENIGN,0
34.254.36.252,211.116.69.70,1,579,BENIGN,0
100.94.194.174,66.200.14.143,6,1322,BruteForce,1
241.57.71.4,226.185.123.24,17,1421,BENIGN,0
95.24.148.210,21.149.197.128,6,992,BENIGN,0
3.93.30.85,222.39.90.61,1,875,BENIGN,0
162.126.32.106,21.229.175.228,17,1175,BENIGN,0
192.224.130.101,221.14.89.179,1,1469,BENIGN,0
221.163.64.98,101.119.91.115,6,390,BENIGN,0
241.182.146.175,107.163.136.22,17,851,BruteForce,1
116.87.175.37,34.63.60.120,17,912,DoS,1
185.127.190.227,102.61.97.152,17,695,BruteForce,1
118.196.214.195,23.132.169.204,1,930,BENIGN,0
57.213.125.38,4.159.238.89,1,973,BruteForce,1
75.102.116.225,183.101.93.33,1,258,PortScan,1
239.74.254.80,31.36.62.210,1,863,BENIGN,0
48.64.213.11,44.131.204.248,1,800,BENIGN,0
11.174.11.200,253.170.11.242,1,939,BENIGN,0
162.48.81.188,127.87.74.167,6,502,BENIGN,0
220.166.160.250,195.161.99.218,1,128,BENIGN,0
48.114.75.164,170.117.207.255,6,503,BENIGN,0
216.21.134.135,248.78.173.7,17,287,DDoS,1
41.223.180.37,204.250.167.232,17,1321,DDoS,1
123.203.129.167,127.70.130.235,6,772,BENIGN,0
60.18.79.36,37.48.124.197,1,308,BENIGN,0
25.203.71.212,181.43.168.64,1,196,BENIGN,0
148.25.3.18,124.117.109.196,6,422,DDoS,1
160.190.28.149,136.47.131.203,17,522,BENIGN,0
134.79.38.210,224.60.237.141,1,170,BENIGN,0
168.23.233.119,232.159.229.172,1,419,BruteForce,1
102.20.222.125,169.44.190.93,6,668,BENIGN,0
100.162.151.100,25.172.150.94,1,1147,BENIGN,0
125.178.214.70,79.207.132.110,17,434,BENIGN,0
195.109.246.104,149.53.188.3,1,1281,BENIGN,0
151.252.199.88,207.208.206.157,17,289,BENIGN,0
3.46.91.243,198.133.216.156,17,45,BENIGN,0
64.124.47.77,92.162.148.27,6,510,BENIGN,0
244.105.160.105,249.18.130.38,17,1045,BENIGN,0
235.3.66.202,111.148.101.80,1,1069,BENIGN,0
52.255.88.194,163.145.70.101,6,485,BENIGN,0
131.239.54.213,54.181.168.46,1,444,BENIGN,0
2.247.135.46,172.29.52.16,6,1245,BENIGN,0
195.181.97.85,56.58.63.15,1,389,DDoS,1
197.3.245.163,159.50.105.28,1,66,BENIGN,0
170.139.163.235,192.185.27.24,1,1069,BENIGN,0
228.109.141.119,191.117.237.47,6,497,BENIGN,0
214.158.38.138,213.116.115.193,1,1103,BENIGN,0
2.33.131.188,122.105.187.223,17,1149,BENIGN,0
53.162.190.57,214.146.25.223,1,820,DDoS,1
59.176.203.245,228.137.131.251,6,520,BENIGN,0
125.10.222.9,69.83.47.214,6,658,BENIGN,0
182.44.184.141,79.159.17.253,17,313,BENIGN,0
9.246.222.159,164.54.27.225,17,1416,BENIGN,0
91.29.89.118,75.170.151.30,6,1045,BENIGN,0
204.239.233.35,186.105.99.63,17,807,BENIGN,0
125.243.193.15,70.233.161.117,1,1500,BENIGN,0
2.78.97.54,34.201.220.113,1,694,BENIGN,0
194.134.144.57,207.25.105.180,6,57,BENIGN,0
251.37.155.177,36.8.127.203,6,1286,BENIGN,0
122.148.208.124,210.62.149.221,17,353,BENIGN,0
24.148.159.53,79.138.51.197,1,1404,BruteForce,1
58.60.207.118,240.227.122.91,1,1052,PortScan,1
12.114.27.99,149.139.170.11,17,1426,BENIGN,0
234.147.52.77,119.144.159.21,17,1265,BENIGN,0
245.159.140.225,83.43.55.32,17,1055,BENIGN,0
42.69.5.221,9.181.180.18,17,201,BENIGN,0
105.32.41.27,145.39.6.165,17,51,DDoS,1
93.78.64.196,252.108.117.95,1,316,BruteForce,1
137.134.207.24,155.24.59.187,6,120,BENIGN,0
87.191.30.89,135.73.187.64,6,119,DDoS,1
69.225.136.13,166.66.158.37,1,1127,BENIGN,0
23.36.70.197,169.193.171.190,17,947,BENIGN,0
71.140.185.86,212.199.69.52,17,1397,PortScan,1
204.102.208.81,4.210.94.135,1,157,DDoS,1
20.162.179.34,1.119.176.249,6,1313,BENIGN,0
43.255.44.25,193.43.81.234,6,1450,BENIGN,0
133.89.166.70,39.87.229.119,1,1084,BENIGN,0
178.139.1.196,159.193.104.93,17,540,BruteForce,1
67.64.18.33,55.198.175.13,1,1087,BENIGN,0
113.160.191.29,232.232.43.200,17,775,BENIGN,0
161.60.221.146,21.198.59.50,1,1186,BENIGN,0
110.138.240.13,26.137.241.171,17,1100,BruteForce,1
251.224.166.56,33.208.53.63,6,1279,BENIGN,0
155.18.36.201,239.156.73.91,6,277,BruteForce,1
75.203.203.139,11.171.154.126,1,1049,BENIGN,0
122.147.19.211,239.115.198.212,17,1191,BENIGN,0
16.82.27.95,54.66.156.115,17,1176,BENIGN,0
214.211.25.64,221.77.247.82,6,367,DoS,1
172.9.198.126,24.255.157.49,17,1417,DDoS,1
59.228.80.149,198.171.81.72,6,932,BENIGN,0
204.241.98.236,63.31.76.95,1,1434,BENIGN,0
210.109.3.56,87.218.133.59,6,647,DDoS,1
8.77.5.154,27.33.98.130,1,265,BENIGN,0
59.255.170.230,133.118.95.200,1,1043,BENIGN,0
29.219.154.111,80.99.117.3,17,811,BENIGN,0
135.239.242.248,114.157.212.126,6,1266,BENIGN,0
212.69.79.189,178.85.67.253,6,730,BENIGN,0
48.37.164.91,30.98.238.38,17,314,PortScan,1
30.34.7.104,235.145.3.93,17,86,BENIGN,0
231.93.252.73,88.226.110.17,6,1084,DDoS,1
46.237.105.84,50.199.128.51,17,1260,BENIGN,0
208.98.78.60,135.145.144.61,1,987,BruteForce,1
94.135.154.147,252.152.233.207,17,1378,PortScan,1
127.84.10.197,254.243.148.164,17,835,BENIGN,0
53.113.210.253,248.157.167.211,1,893,BENIGN,0
87.48.93.138,47.203.225.124,6,1432,BENIGN,0
106.128.239.167,227.69.124.65,1,409,BENIGN,0
236.241.228.34,185.246.249.143,1,183,BENIGN,0
246.74.101.79,102.92.150.250,1,333,BENIGN,0
147.49.48.23,146.107.106.40,6,56,BENIGN,0
10.73.154.231,141.162.119.111,6,576,BENIGN,0
115.208.238.146,187.86.165.234,6,1487,BENIGN,0
76.255.24.155,168.114.80.126,6,1320,BENIGN,0
218.127.114.251,211.8.171.56,17,552,BENIGN,0
100.76.95.57,242.43.249.202,17,582,BENIGN,0
151.132.14.250,251.5.78.235,17,496,BENIGN,0
101.165.65.122,13.39.67.245,17,416,BENIGN,0
17.224.163.219,184.76.8.254,6,562,BENIGN,0
133.221.162.17,152.130.39.255,1,694,DDoS,1
100.70.60.237,179.35.229.53,1,1215,BENIGN,0
153.164.34.41,143.224.152.81,17,1478,PortScan,1
43.96.31.244,55.153.2.199,6,160,BruteForce,1
251.10.36.182,15.46.221.47,6,691,BENIGN,0
113.38.100.91,119.33.233.237,17,344,BENIGN,0
139.69.152.63,55.162.150.15,17,439,DoS,1
55.101.174.198,74.176.81.64,6,1300,BENIGN,0
148.42.59.74,125.120.131.73,6,1045,BENIGN,0
151.65.149.229,122.43.105.199,1,390,BENIGN,0
119.222.33.71,251.220.133.127,1,603,BENIGN,0
100.223.255.173,171.58.16.42,6,646,BENIGN,0
159.121.86.49,23.186.166.202,6,1182,PortScan,1
21.149.232.22,190.57.47.215,1,896,BENIGN,0
225.238.215.140,30.108.178.33,17,1434,BruteForce,1
175.124.101.61,170.40.209.13,6,1174,BENIGN,0
208.41.205.98,225.150.84.44,17,682,BENIGN,0
177.165.60.83,61.136.227.164,6,608,BENIGN,0
136.222.2.9,30.82.16.91,17,299,BENIGN,0
43.27.244.209,32.173.133.56,6,1026,BENIGN,0
30.224.178.113,3.191.197.201,6,983,BENIGN,0
45.177.130.44,63.47.173.7,6,851,BENIGN,0
74.197.5.140,88.18.80.14,6,1309,BENIGN,0
87.42.104.6,124.114.38.65,17,315,BENIGN,0
111.68.108.223,220.125.227.34,1,882,BENIGN,0
127.237.128.134,178.243.223.82,1,301,DDoS,1
140.177.251.165,61.4.52.171,1,1183,BENIGN,0
92.27.17.190,6.2.194.13,6,419,BENIGN,0
149.118.135.146,35.97.129.228,17,62,BENIGN,0
206.41.38.84,84.47.60.198,1,1019,BENIGN,0
32.157.156.253,209.52.172.22,17,1191,DDoS,1
91.17.55.178,231.188.101.218,17,1008,BENIGN,0
8.13.12.203,6.186.118.178,6,343,BENIGN,0
245.235.29.107,204.56.71.95,6,187,BENIGN,0
103.4.93.111,229.54.151.214,1,879,BENIGN,0
132.58.93.199,214.117.31.178,1,273,BENIGN,0
51.97.178.110,84.168.114.223,6,319,BENIGN,0
178.253.103.81,53.254.81.160,6,973,BENIGN,0
112.38.137.55,157.106.208.50,6,1427,BENIGN,0
247.104.113.121,5.184.141.102,1,1370,BENIGN,0
195.19.228.72,40.213.136.233,6,282,BENIGN,0
15.94.122.176,231.0.17.201,1,1095,BENIGN,0
104.89.84.31,128.251.9.126,17,90,BENIGN,0
89.29.164.187,248.220.216.147,17,1415,BENIGN,0
131.158.48.209,27.28.6.28,6,321,BENIGN,0
98.76.21.134,121.112.181.15,6,822,BENIGN,0
148.79.127.221,110.36.99.31,1,1416,BENIGN,0
11.147.111.65,175.150.180.233,17,675,BENIGN,0
188.43.199.67,234.150.169.18,17,569,BENIGN,0
94.200.124.208,191.55.54.214,6,607,BENIGN,0
68.233.255.215,40.75.240.22,1,1122,BENIGN,0
206.120.13.177,97.124.238.48,1,203,BENIGN,0
97.11.0.157,129.42.62.146,17,1378,BENIGN,0
85.145.152.96,42.95.233.231,1,1461,BruteForce,1
131.219.195.229,191.21.231.235,6,975,BENIGN,0
69.60.19.123,228.59.84.57,1,593,BENIGN,0
179.87.177.166,240.105.219.161,17,674,BENIGN,0
185.63.35.99,23.194.109.24,17,935,BENIGN,0
99.105.43.119,4.234.117.17,1,723,BENIGN,0
204.115.100.146,244.66.29.162,17,1119,DoS,1
109.74.161.42,222.41.211.63,1,1384,BENIGN,0
243.131.95.66,159.10.252.241,6,221,BENIGN,0
174.121.156.39,80.254.218.105,17,941,BENIGN,0
240.17.151.193,213.164.24.161,6,544,BENIGN,0
43.138.121.148,77.131.13.3,1,1027,BENIGN,0
188.1.50.30,57.22.4.133,17,417,BENIGN,0
140.218.144.226,146.37.202.245,6,1061,BENIGN,0
219.42.221.182,163.49.235.148,17,1143,BENIGN,0
120.175.30.153,60.71.52.24,6,1282,BruteForce,1
38.95.223.107,70.71.5.32,6,1358,BENIGN,0
166.200.247.61,83.31.32.140,1,1384,BENIGN,0
200.59.119.199,101.32.120.238,17,869,BENIGN,0
153.132.90.77,181.79.68.70,6,1333,BENIGN,0
123.250.198.45,193.205.128.153,17,1387,BENIGN,0
15.209.97.23,65.97.139.160,6,521,BENIGN,0
104.133.184.130,56.21.75.91,1,219,BENIGN,0
105.239.245.164,40.50.60.232,1,965,BENIGN,0
125.10.26.199,186.124.191.18,1,1073,BENIGN,0
192.234.220.216,62.105.23.171,1,992,DoS,1
102.83.35.118,28.7.15.103,17,56,BENIGN,0
236.168.135.129,92.185.156.62,6,658,BENIGN,0
102.19.124.108,116.172.156.146,1,341,BENIGN,0
28.107.108.21,185.95.247.202,6,59,BENIGN,0
18.117.150.249,153.29.61.56,17,272,BENIGN,0
155.246.5.250,150.16.12.230,6,807,BENIGN,0
176.141.205.147,230.70.227.117,17,465,DoS,1
61.157.67.116,198.78.130.200,17,135,BENIGN,0
181.207.68.197,102.35.35.191,1,1451,BruteForce,1
194.121.21.161,68.252.118.238,6,596,BENIGN,0
5.62.130.115,98.10.26.247,17,822,BENIGN,0
143.0.241.108,238.237.165.123,1,380,DoS,1
147.175.97.199,44.160.151.243,6,877,BENIGN,0
59.200.180.136,107.80.219.93,1,988,BENIGN,0
219.59.195.145,241.148.109.10,1,1182,PortScan,1
96.208.50.246,88.194.134.126,17,333,BENIGN,0
245.234.227.95,248.147.36.164,1,767,DoS,1
239.220.114.1,169.26.188.165,1,87,BENIGN,0
130.7.18.239,124.60.104.200,1,75,BENIGN,0
226.200.111.36,133.147.205.43,1,792,BENIGN,0
223.210.182.237,18.23.67.187,17,1493,BENIGN,0
239.135.88.20,197.44.146.2,17,673,DDoS,1
214.172.37.33,143.207.101.80,17,219,BENIGN,0
105.171.107.244,90.83.139.42,6,659,DoS,1
251.136.213.78,232.128.220.76,1,694,BENIGN,0
124.86.251.79,174.58.147.143,1,424,BENIGN,0
23.200.212.171,93.117.223.205,1,1100,BENIGN,0
74.2.213.151,49.13.77.184,1,186,BENIGN,0
204.2.150.174,173.115.237.53,6,616,BENIGN,0
195.8.201.157,254.126.50.192,17,1101,BENIGN,0
87.89.153.124,185.211.26.97,17,157,DoS,1
168.231.150.221,239.17.157.183,1,1012,BENIGN,0
185.169.131.210,38.244.53.250,17,989,BENIGN,0
10.147.7.121,49.81.175.57,6,1019,BENIGN,0
208.228.143.231,66.113.10.104,1,1129,BENIGN,0
64.249.215.156,58.202.188.77,17,944,BENIGN,0
195.150.100.11,95.81.176.78,1,652,BENIGN,0
51.102.191.181,190.1.212.90,1,528,BENIGN,0
26.220.66.144,99.99.24.165,6,1395,BENIGN,0
130.108.100.38,244.186.133.226,1,550,BENIGN,0
158.241.176.125,227.103.21.52,1,478,BENIGN,0
242.214.80.45,238.99.79.206,17,810,BENIGN,0
87.102.33.160,233.10.75.241,6,866,BENIGN,0
34.163.28.114,55.178.81.168,17,1097,BENIGN,0
69.230.96.160,98.8.199.232,6,905,DoS,1
26.24.231.53,29.212.182.113,6,831,BENIGN,0
204.138.165.122,237.153.106.105,1,300,BENIGN,0
213.42.142.209,1.245.248.192,17,292,BENIGN,0
3.105.114.56,176.230.126.211,6,752,BENIGN,0
38.74.47.161,123.161.35.53,1,469,BENIGN,0
157.168.125.65,55.244.250.158,6,364,BENIGN,0
23.76.147.59,93.50.78.41,17,1340,BENIGN,0
41.248.170.63,9.241.243.37,6,293,BENIGN,0
209.53.221.52,222.57.129.88,17,1434,BENIGN,0
5.14.149.232,242.108.165.160,1,1104,BENIGN,0
175.203.79.152,8.236.156.43,17,850,BENIGN,0
38.145.224.158,16.132.131.35,17,455,BruteForce,1
177.172.137.233,46.126.186.155,6,212,BENIGN,0
217.182.118.5,158.151.140.45,17,96,BENIGN,0
176.234.113.189,21.22.180.1,1,547,BENIGN,0
230.91.195.168,84.63.100.84,17,1092,BENIGN,0
47.112.46.159,182.23.143.203,17,454,BENIGN,0
83.41.56.203,25.244.169.54,17,1224,BENIGN,0
49.36.133.60,128.221.230.234,6,382,BENIGN,0
53.116.9.40,203.152.104.31,6,787,BENIGN,0
13.67.246.240,89.108.183.4,6,1258,BENIGN,0
109.142.7.129,22.33.92.89,1,1361,BENIGN,0
201.198.235.74,107.236.30.106,1,193,BENIGN,0
253.129.189.31,115.166.160.70,1,985,BENIGN,0
78.109.93.177,252.187.81.138,1,218,PortScan,1
118.23.10.91,158.230.168.105,17,1330,BENIGN,0
169.85.220.234,68.219.83.158,1,170,BENIGN,0
49.120.188.217,151.95.42.244,6,1142,DoS,1
160.177.169.225,170.44.23.194,17,1498,BENIGN,0
227.41.63.178,177.143.80.59,17,1176,BENIGN,0
216.145.137.7,50.176.196.243,17,1360,BENIGN,0
206.211.31.169,3.77.70.78,6,430,BENIGN,0
208.182.151.127,102.99.206.42,1,463,BENIGN,0
56.247.228.160,61.81.29.182,6,996,BENIGN,0
105.225.21.130,211.40.205.86,1,81,BENIGN,0
62.9.69.74,80.162.146.171,1,1371,BENIGN,0
4.29.242.99,228.64.251.63,6,187,BENIGN,0
54.123.74.141,69.86.82.7,17,1425,BENIGN,0
187.200.235.234,180.144.161.182,1,611,BENIGN,0
135.186.142.91,43.124.29.81,1,270,DDoS,1
153.31.155.225,112.130.130.195,6,217,BENIGN,0
139.164.57.252,1.127.84.132,1,223,BENIGN,0
3.231.125.151,91.50.231.181,1,974,BENIGN,0
140.168.227.48,57.100.247.223,6,472,BENIGN,0
169.36.140.127,76.80.22.47,1,392,BENIGN,0
53.133.116.253,160.108.138.54,1,560,DoS,1
72.190.146.185,82.13.87.145,6,1260,BENIGN,0
143.80.248.67,39.18.216.99,1,972,BENIGN,0
109.156.60.225,191.3.135.122,1,820,BENIGN,0
160.212.200.46,27.95.19.178,1,1009,BENIGN,0
2.223.49.3,18.147.12.122,6,1292,BENIGN,0
121.105.131.65,251.3.149.165,6,717,BENIGN,0
186.207.125.166,238.154.50.113,6,148,BENIGN,0
193.174.31.172,179.175.113.87,6,1072,BENIGN,0
231.46.178.145,53.85.250.91,1,1361,BENIGN,0
87.135.4.16,193.190.34.76,1,1131,BENIGN,0
122.118.110.13,121.204.31.196,6,1028,BENIGN,0
223.86.70.17,255.93.163.232,1,322,BENIGN,0
47.208.58.245,64.6.39.236,6,829,BENIGN,0
124.246.159.145,217.57.171.253,1,1173,PortScan,1
114.132.19.77,64.224.135.131,6,879,BENIGN,0
88.83.222.15,23.249.102.2,17,1498,BENIGN,0
221.233.130.194,253.107.133.129,17,1138,BruteForce,1
161.188.131.138,240.230.53.186,17,700,BruteForce,1
22.0.201.162,30.82.171.22,6,1400,BENIGN,0
78.199.216.225,186.254.26.205,17,313,BENIGN,0
12.182.247.117,203.202.2.113,1,477,BENIGN,0
151.96.61.250,1.150.29.34,1,1480,BENIGN,0
104.53.33.97,42.229.152.50,1,561,DDoS,1
135.201.255.65,62.53.80.216,17,1351,BENIGN,0
154.76.255.12,98.68.251.253,1,1216,BENIGN,0
89.226.140.5,156.215.25.155,17,1062,BENIGN,0
26.6.97.111,15.24.36.119,1,1327,DoS,1
22.187.106.106,129.110.0.113,17,851,DDoS,1
166.76.101.91,253.15.76.108,17,345,BENIGN,0
213.15.217.118,44.190.0.61,1,559,BENIGN,0
69.243.62.46,75.97.163.221,17,928,BENIGN,0
14.192.16.149,137.12.112.7,1,696,BENIGN,0
118.149.61.86,163.49.135.187,6,598,DDoS,1
36.204.132.118,123.53.216.169,1,259,BENIGN,0
141.47.156.75,210.37.131.194,1,182,BENIGN,0
228.199.250.239,60.88.26.10,6,1305,BruteForce,1
29.78.91.216,225.239.65.151,17,1247,BENIGN,0
71.107.58.91,64.122.76.78,6,535,BENIGN,0
230.121.189.140,139.151.154.68,1,1255,BENIGN,0
30.208.179.68,160.161.225.112,17,1248,BENIGN,0
124.225.106.229,105.114.231.168,6,1174,DDoS,1
67.0.37.184,18.33.149.253,1,1429,BENIGN,0
73.78.175.207,1.103.81.100,1,650,BENIGN,0
154.78.136.231,16.157.35.186,1,1300,BENIGN,0
8.238.38.82,179.60.74.31,1,1369,PortScan,1
195.167.94.140,41.77.45.186,17,604,DoS,1
11.90.46.168,210.209.145.104,6,241,PortScan,1
243.206.236.102,131.37.119.99,1,1384,BENIGN,0
97.128.70.140,46.76.211.168,17,479,BENIGN,0
184.109.197.38,151.177.180.252,6,447,BENIGN,0
123.103.234.169,106.90.232.85,6,949,BENIGN,0
240.76.189.162,66.58.177.33,1,541,BENIGN,0
155.171.135.103,253.252.221.25,6,785,BENIGN,0
163.225.174.136,121.208.114.246,6,71,BENIGN,0
142.1.26.150,227.64.3.223,6,821,BENIGN,0
198.99.104.18,87.7.103.117,1,747,BENIGN,0
233.28.168.173,112.7.180.174,17,765,DoS,1
158.208.21.54,229.95.153.58,1,257,BruteForce,1
241.94.251.199,48.169.77.192,17,777,BENIGN,0
215.253.84.251,174.20.153.84,17,670,BruteForce,1
66.140.90.17,50.120.43.110,6,599,BENIGN,0
49.155.108.234,109.224.145.183,1,1068,BENIGN,0
186.83.144.231,110.210.14.190,1,955,BENIGN,0
197.187.137.43,83.164.86.10,17,91,BENIGN,0
100.7.171.130,32.142.29.106,1,288,BENIGN,0
13.73.124.215,60.174.46.199,6,400,BENIGN,0
146.242.155.74,150.180.245.53,17,596,DDoS,1
189.32.142.146,144.196.124.87,17,720,BENIGN,0
72.147.79.102,150.100.238.249,17,1410,BENIGN,0
153.101.172.208,59.144.30.29,1,1116,BENIGN,0
116.135.91.215,246.184.55.64,17,72,BENIGN,0
4.14.84.82,74.10.188.224,17,1328,BENIGN,0
252.153.120.215,243.184.158.104,17,1494,BENIGN,0
50.156.185.62,203.15.186.243,6,832,PortScan,1
190.28.140.151,152.135.153.81,6,305,BENIGN,0
197.7.251.221,3.244.71.23,6,1127,BruteForce,1
128.224.168.229,80.197.180.44,17,548,DDoS,1
73.119.252.175,217.209.31.220,1,1141,BENIGN,0
123.17.177.90,233.242.115.148,17,123,BENIGN,0
135.230.233.191,240.194.249.4,6,920,BENIGN,0
36.74.241.100,3.40.41.69,17,501,BENIGN,0
173.243.10.201,45.117.110.18,1,439,BENIGN,0
85.182.201.201,148.17.221.97,17,786,BENIGN,0
51.244.7.9,75.24.109.212,17,448,BENIGN,0
43.220.16.5,90.214.0.27,6,1462,DoS,1
29.200.84.61,63.174.20.17,17,394,DDoS,1
36.80.230.28,187.65.118.4,17,884,BENIGN,0
91.229.142.31,152.145.125.212,1,1352,BENIGN,0
49.154.244.91,176.207.41.94,6,146,BENIGN,0
89.64.159.89,126.81.204.33,6,922,BruteForce,1
92.70.106.173,86.19.135.190,17,133,BENIGN,0
97.46.48.140,160.237.215.3,1,126,BENIGN,0
93.233.55.254,32.140.33.107,17,851,BENIGN,0
21.168.58.107,187.200.99.111,6,670,BENIGN,0
106.81.108.4,152.123.72.117,1,836,BENIGN,0
165.59.76.34,157.116.138.31,17,492,BENIGN,0
32.64.151.22,52.80.241.240,6,1411,DDoS,1
52.135.229.144,102.98.239.199,17,1380,BENIGN,0
124.100.138.247,40.143.234.65,6,1346,BENIGN,0
55.198.41.225,110.244.123.177,6,1428,BENIGN,0
155.179.138.182,163.69.215.113,17,324,BENIGN,0
176.166.92.171,110.229.68.243,17,1068,BENIGN,0
120.87.20.32,79.47.18.16,6,431,BENIGN,0
133.114.194.216,68.223.43.103,1,924,BENIGN,0
112.169.37.75,45.190.142.254,6,336,DDoS,1
162.212.41.208,219.200.92.147,17,640,BENIGN,0
250.157.164.244,151.246.250.151,17,993,BENIGN,0
59.22.240.107,36.94.2.72,6,556,DDoS,1
20.2.114.236,93.156.8.18,6,613,BruteForce,1
16.202.107.210,46.242.37.224,6,531,BruteForce,1
255.84.244.237,90.37.229.229,1,717,BruteForce,1
100.251.191.109,244.60.156.127,1,491,BENIGN,0
193.22.184.111,170.2.199.164,6,863,BENIGN,0
162.49.70.205,11.58.217.23,1,1463,BENIGN,0
15.222.239.249,212.10.167.62,6,584,BENIGN,0
207.93.148.114,125.116.126.142,1,1291,BENIGN,0
175.62.244.157,238.89.82.135,17,72,BENIGN,0
215.209.200.158,56.28.83.14,1,745,BENIGN,0
2.157.109.18,173.222.177.245,1,760,BENIGN,0
121.111.219.152,54.136.218.105,6,584,BENIGN,0
167.99.246.45,190.54.15.19,1,799,BENIGN,0
36.139.162.250,67.84.164.248,17,599,BENIGN,0
39.3.239.154,110.227.215.17,1,420,BENIGN,0
93.21.91.74,31.178.104.189,17,107,BENIGN,0
155.251.31.74,54.163.158.227,1,526,BENIGN,0
30.77.87.152,74.171.101.150,1,194,BENIGN,0
82.30.80.184,42.232.165.142,1,226,DDoS,1
90.127.93.69,92.160.205.67,6,888,BENIGN,0
188.212.36.232,239.226.234.17,17,1139,BENIGN,0
50.62.81.181,137.125.145.3,1,709,BENIGN,0
158.23.42.153,118.249.7.187,6,1374,BENIGN,0
114.76.194.208,70.189.81.200,17,681,BENIGN,0
23.170.243.155,63.107.220.18,17,703,BENIGN,0
